timestamp,temperature,humidity
2026-08-24 15:55:44.302017,28.0,42.0
2026-08-24 15:55:46.326889,28.0,42.0
2026-08-24 15:55:48.351784,28.0,42.0
2026-08-24 15:55:50.376709,28.0,42.0
2026-08-24 15:55:52.401637,28.0,42.0
2026-08-24 15:55:54.426583,28.0,42.0
2026-08-24 15:55:56.451434,28.0,42.0
2026-08-24 15:55:58.476434,28.0,42.0
2026-08-24 15:56:00.501175,28.0,42.0
2026-08-24 15:56:02.526140,28.0,42.0
2026-08-24 15:56:04.550974,28.0,42.0
2026-08-24 15:56:06.575951,28.0,42.0
2026-08-24 15:56:08.600898,28.0,42.0
2026-08-24 15:56:10.625759,28.0,42.0
2026-08-24 15:56:12.650673,28.0,42.0
2026-08-24 15:56:14.675616,28.0,42.0
2026-08-24 15:56:16.700595,28.0,42.0
2026-08-24 15:56:18.725490,28.0,42.0
2026-08-24 15:56:20.750292,28.0,42.0
2026-08-24 15:56:22.775266,28.0,42.0
2026-08-24 15:56:24.800048,28.0,42.0
2026-08-24 15:56:26.825121,28.0,42.0
2026-08-24 15:56:28.850089,28.0,42.0
2026-08-24 15:56:30.874874,28.0,42.0
2026-08-24 15:56:32.899766,28.0,42.0
2026-08-24 15:56:34.924717,28.0,42.0
2026-08-24 15:56:36.949556,28.0,42.0
2026-08-24 15:56:38.974477,28.0,42.0
2026-08-24 15:56:40.999471,28.1,42.0
2026-08-24 15:56:43.024301,28.0,42.0
2026-08-24 15:56:45.049186,28.0,42.0
2026-08-24 15:56:47.074112,28.0,42.0
2026-08-24 15:56:49.099113,28.1,42.0
2026-08-24 15:56:51.124206,28.1,42.0
2026-08-24 15:56:53.148811,28.0,42.0
2026-08-24 15:56:55.173718,28.0,42.0
2026-08-24 15:56:57.198626,28.0,42.0
2026-08-24 15:56:59.223548,28.0,42.0
2026-08-24 15:57:01.248371,28.0,42.0
2026-08-24 15:57:03.273336,28.0,42.0
2026-08-24 15:57:05.298359,28.1,42.0
2026-08-24 15:57:07.323349,28.0,42.0
2026-08-24 15:57:09.348201,28.1,42.0
2026-08-24 15:57:11.373091,28.1,42.0
2026-08-24 15:57:13.397946,28.0,42.0
2026-08-24 15:57:15.422914,28.1,42.0
2026-08-24 15:57:17.447843,28.1,42.0
2026-08-24 15:57:19.472781,28.1,42.0
2026-08-24 15:57:21.497650,28.1,42.0
2026-08-24 15:57:23.526105,28.1,42.0
2026-08-24 15:57:25.555219,28.1,42.0
2026-08-24 15:57:27.583804,28.1,42.0
2026-08-24 15:57:29.611969,28.1,42.0
2026-08-24 15:57:31.639661,28.1,42.0
2026-08-24 15:57:33.667102,28.1,42.0
2026-08-24 15:57:35.694206,28.1,42.0
2026-08-24 15:57:37.721053,28.1,42.0
2026-08-24 15:57:39.747609,28.1,42.0
2026-08-24 15:57:41.774054,28.1,42.0
2026-08-24 15:57:43.800146,28.2,42.0
2026-08-24 15:57:45.826185,28.2,42.0
2026-08-24 15:57:47.852259,28.3,42.0
2026-08-24 15:57:49.877907,28.4,42.0
2026-08-24 15:57:51.903848,28.5,42.0
2026-08-24 15:57:53.929342,28.5,42.0
2026-08-24 15:57:55.954854,28.5,42.0
2026-08-24 15:57:57.980318,28.5,42.0
2026-08-24 15:58:00.005666,28.5,42.0
2026-08-24 15:58:02.030932,28.5,42.0
2026-08-24 15:58:04.056352,28.5,42.0
2026-08-24 15:58:06.081483,28.5,42.0
2026-08-24 15:58:08.106660,28.5,42.0
2026-08-24 15:58:10.131809,28.5,42.0
2026-08-24 15:58:12.156994,28.5,42.0
2026-08-24 15:58:14.181975,28.5,42.0
2026-08-24 15:58:16.207155,28.5,42.0
2026-08-25 12:56:29.210609,24.5,49.0
2026-08-25 12:56:30.517629,24.5,49.0
2026-08-25 12:56:32.542604,24.5,49.0
2026-08-25 12:56:34.567558,24.5,49.0
2026-08-25 12:56:36.592510,24.5,49.0
2026-08-25 12:56:38.617497,24.5,49.0
2026-08-25 12:56:40.642428,24.5,49.0
2026-08-25 12:56:42.667380,24.5,49.0
2026-08-25 12:56:44.692395,24.5,49.0
2026-08-25 12:56:46.717345,24.5,49.0
2026-08-25 12:56:48.742267,24.5,49.0
2026-08-25 12:56:50.767247,24.5,49.0
2026-08-25 12:56:52.792182,24.5,49.0
2026-08-25 12:56:54.817172,24.5,49.0
2026-08-25 12:56:56.842174,24.5,49.0
2026-08-25 12:56:58.867132,24.5,49.0
2026-08-25 12:57:00.892042,24.5,49.0
2026-08-25 12:57:02.916992,24.5,49.0
2026-08-25 12:57:04.941966,24.5,49.0
2026-08-25 12:57:06.967058,24.5,49.0
2026-08-25 12:57:08.991936,24.5,49.0
2026-08-25 12:57:11.016879,24.5,48.0
2026-08-25 12:57:13.041824,24.5,48.0
2026-08-25 12:57:15.066788,24.5,48.0
2026-08-25 12:57:17.091703,24.5,48.0
2026-08-25 12:57:19.116719,24.5,48.0
2026-08-25 12:57:21.141768,24.5,48.0
2026-08-25 12:57:23.166626,24.5,48.0
2026-08-25 12:57:25.191536,24.5,48.0
2026-08-25 12:57:27.216521,24.5,48.0
2026-08-25 12:57:29.241537,24.5,48.0
2026-08-25 12:57:31.266477,24.5,48.0
2026-08-25 12:57:33.291443,24.5,48.0
2026-08-25 12:57:35.316372,24.5,48.0
2026-08-25 12:57:37.341411,24.5,49.0
2026-08-25 12:57:39.366364,24.5,49.0
2026-08-25 12:57:41.391280,24.5,49.0
2026-08-25 12:57:43.416317,24.5,49.0
2026-08-25 12:57:45.441211,24.5,49.0
2026-08-25 12:57:47.466246,24.5,49.0
2026-08-25 12:57:49.491125,24.5,49.0
2026-08-25 12:57:51.516148,24.5,50.0
2026-08-25 12:57:53.541080,24.5,50.0
2026-08-25 12:57:55.566099,24.5,50.0
2026-08-25 12:57:57.591010,24.5,50.0
2026-08-25 12:57:59.615978,24.5,50.0
2026-08-25 12:58:01.640955,24.5,50.0
2026-08-25 12:58:03.665918,24.5,50.0
2026-08-25 12:58:05.690843,24.5,50.0
2026-08-25 12:58:07.715829,24.5,50.0
2026-08-25 12:58:09.740810,24.5,50.0
2026-08-25 12:58:11.765838,24.5,50.0
2026-08-25 12:58:13.790683,24.5,51.0
2026-08-25 12:58:15.815676,24.5,51.0
2026-08-25 12:58:17.840621,24.8,51.0
2026-08-25 12:58:19.865564,24.8,51.0
2026-08-25 12:58:21.890515,24.8,51.0
2026-08-25 12:58:23.915481,24.8,51.0
2026-08-25 12:58:25.940441,24.8,51.0
2026-08-25 12:58:27.965409,24.8,51.0
2026-08-25 12:58:29.990365,24.8,51.0
2026-08-25 12:58:32.015328,24.8,51.0
2026-08-25 12:58:34.040280,24.8,51.0
2026-08-25 12:58:36.065364,24.8,51.0
2026-08-25 12:58:38.090182,24.8,51.0
2026-08-25 12:58:40.115305,24.8,51.0
2026-08-25 12:58:42.140065,24.8,50.0
2026-08-25 12:58:44.165041,24.8,50.0
2026-08-25 12:58:46.190021,24.8,50.0
2026-08-25 12:58:48.214925,24.8,50.0
2026-08-25 12:58:50.239925,24.8,50.0
2026-08-25 12:58:52.264942,24.8,50.0
2026-08-25 12:58:54.289838,24.8,49.0
2026-08-25 12:58:56.314780,24.8,49.0
2026-08-25 12:58:58.339795,24.8,49.0
2026-08-25 12:59:00.364769,24.8,49.0
2026-08-25 12:59:02.389657,24.8,49.0
2026-08-25 12:59:04.414643,24.8,49.0
2026-08-25 12:59:06.439669,24.8,49.0
2026-08-25 12:59:08.464579,24.8,49.0
2026-08-25 12:59:10.489506,24.8,49.0
2026-08-25 12:59:12.514428,24.8,49.0
2026-08-25 12:59:14.539394,24.8,49.0
2026-08-25 12:59:16.564383,24.8,49.0
2026-08-25 12:59:18.589324,24.8,49.0
2026-08-25 12:59:20.614300,24.8,49.0
2026-08-25 12:59:22.639303,24.8,49.0
2026-08-25 12:59:24.664287,24.8,49.0
2026-08-25 12:59:26.689179,24.8,49.0
2026-08-25 12:59:28.714335,24.5,49.0
2026-08-25 12:59:30.739182,24.5,49.0
2026-08-25 12:59:32.764201,24.5,49.0
2026-08-25 12:59:34.789156,24.5,49.0
2026-08-25 12:59:36.814099,24.5,49.0
2026-08-25 12:59:38.839063,24.5,49.0
2026-08-25 12:59:40.864008,24.5,49.0
2026-08-25 12:59:42.888993,24.5,49.0
2026-08-25 12:59:44.913988,24.5,49.0
2026-08-25 12:59:46.938891,24.5,49.0
2026-08-25 12:59:48.963901,24.5,49.0
2026-08-25 12:59:50.988847,24.5,49.0
2026-08-25 12:59:53.013755,24.5,49.0
2026-08-25 12:59:55.038744,24.5,49.0
2026-08-25 12:59:57.063710,24.5,49.0
2026-08-25 12:59:59.088672,24.5,49.0
2026-08-25 13:00:01.113662,24.6,49.0
2026-08-25 13:00:03.138472,24.8,49.0
2026-08-25 13:00:05.163467,24.8,49.0
2026-08-25 13:00:07.188389,24.8,49.0
2026-08-25 13:00:09.213350,24.8,49.0
2026-08-25 13:00:11.238356,24.8,49.0
2026-08-25 13:00:13.263318,24.8,49.0
2026-08-25 13:00:15.288248,24.8,49.0
2026-08-25 13:00:17.313196,24.8,49.0
2026-08-25 13:00:19.338201,24.8,49.0
2026-08-25 13:00:21.363136,24.8,49.0
2026-08-25 13:00:23.388121,24.8,49.0
2026-08-25 13:00:25.413113,24.8,49.0
2026-08-25 13:00:27.438043,24.8,49.0
2026-08-25 13:00:29.463039,24.8,49.0
2026-08-25 13:00:31.487925,24.8,49.0
2026-08-25 13:00:33.512907,24.8,49.0
2026-08-25 13:00:35.537869,24.8,49.0
2026-08-25 13:00:37.562886,24.8,49.0
2026-08-25 13:00:39.587820,24.8,49.0
2026-08-25 13:00:41.612730,24.8,49.0
2026-08-25 13:00:43.637702,24.8,49.0
2026-08-25 13:00:45.662660,24.8,49.0
2026-08-25 13:00:47.687669,24.8,49.0
2026-08-25 13:00:49.712623,24.8,49.0
2026-08-25 13:00:51.737635,24.5,49.0
2026-08-25 13:00:53.762642,24.5,49.0
2026-08-25 13:00:55.787596,24.5,49.0
2026-08-25 13:00:57.812516,24.5,49.0
2026-08-25 13:00:59.837492,24.5,49.0
2026-08-25 13:01:01.862505,24.5,49.0
2026-08-25 13:01:03.887432,24.5,49.0
2026-08-25 13:01:05.912414,24.5,49.0
2026-08-25 13:01:07.937389,24.5,49.0
2026-08-25 13:01:09.962329,24.5,49.0
2026-08-25 13:01:11.987254,24.5,49.0
2026-08-25 13:01:14.012215,24.5,49.0
2026-08-25 13:01:16.037204,24.5,49.0
2026-08-25 13:01:18.061936,24.5,49.0
2026-08-25 13:01:20.086484,24.5,49.0
2026-08-25 13:01:22.111100,24.5,49.0
2026-08-25 13:02:28.934690,24.5,49.0
2026-08-25 13:02:30.959298,24.5,49.0
2026-08-25 13:02:32.984065,24.5,49.0
2026-08-25 13:02:35.008806,24.5,49.0
2026-08-25 13:02:37.033531,24.5,49.0
2026-08-25 13:02:39.058338,24.5,49.0
2026-08-25 13:02:41.083174,24.5,49.0
2026-08-25 13:02:43.108028,24.5,49.0
2026-08-25 13:02:45.132828,24.5,49.0
2026-08-25 13:02:47.157738,24.6,49.0
2026-08-25 13:02:49.182526,24.8,49.0
2026-08-25 13:02:51.207390,24.8,49.0
2026-08-25 13:02:53.232278,24.8,49.0
2026-08-25 13:02:55.257169,24.8,49.0
2026-08-25 13:02:57.282064,24.8,49.0
2026-08-25 13:02:59.307003,24.8,49.0
2026-08-25 13:03:01.331932,24.8,49.0
2026-08-25 13:03:03.356855,24.8,49.0
2026-08-25 13:03:05.381793,24.8,49.0
2026-08-25 13:03:07.406732,24.8,49.0
2026-08-25 13:03:09.431620,24.8,49.0
2026-08-25 13:03:11.456556,24.8,49.0
2026-08-25 13:03:13.481552,24.8,49.0
2026-08-25 13:03:15.506480,24.8,49.0
2026-08-25 13:03:17.531395,24.8,49.0
2026-08-25 13:03:19.556348,24.8,49.0
2026-08-25 13:03:21.581330,24.8,49.0
2026-08-25 13:03:23.606284,24.8,49.0
2026-08-25 13:03:25.631330,24.5,49.0
2026-08-25 13:03:27.656236,24.5,48.0
2026-08-25 13:03:29.681149,24.5,48.0
2026-08-25 13:03:31.706138,24.5,48.0
2026-08-25 13:03:33.731130,24.5,49.0
2026-08-25 13:03:35.756086,24.5,49.0
2026-08-25 13:03:37.781017,24.5,49.0
2026-08-25 13:03:39.806009,24.5,49.0
2026-08-25 13:03:41.830959,24.5,49.0
2026-08-25 13:03:43.855885,24.5,49.0
2026-08-25 13:03:45.880895,24.5,49.0
2026-08-25 13:03:47.905899,24.5,49.0
2026-08-25 13:03:49.930764,24.5,49.0
2026-08-25 13:03:51.955721,24.5,49.0
2026-08-25 13:03:53.980674,24.5,49.0
2026-08-25 13:03:56.005688,24.5,49.0
2026-08-25 13:03:58.030694,24.5,49.0
2026-08-25 13:04:00.055568,24.5,49.0
2026-08-25 13:04:02.080514,24.5,49.0
2026-08-25 13:04:04.105505,24.5,49.0
2026-08-25 13:04:06.130390,24.5,49.0
2026-08-25 13:04:08.155409,24.5,49.0
2026-08-25 13:04:10.180394,24.5,49.0
2026-08-25 13:04:12.205288,24.5,49.0
2026-08-25 13:04:14.230311,24.5,49.0
2026-08-25 13:04:16.255261,24.5,49.0
2026-08-25 13:04:18.280224,24.5,49.0
2026-08-25 13:04:20.305184,24.5,49.0
2026-08-25 13:04:22.330106,24.5,49.0
2026-08-25 13:04:24.355102,24.5,49.0
2026-08-25 13:04:26.380032,24.5,49.0
2026-08-25 13:04:28.405023,24.5,49.0
2026-08-25 13:04:30.429950,24.5,49.0
2026-08-25 13:04:32.454922,24.5,49.0
2026-08-25 13:04:34.479856,24.5,48.0
2026-08-25 13:04:36.504805,24.5,48.0
2026-08-25 13:04:38.529825,24.5,48.0
2026-08-25 13:04:40.554757,24.5,48.0
2026-08-25 13:04:42.579761,24.5,49.0
2026-08-25 13:41:50.379813,24.8,46.0
2026-08-25 13:41:52.071084,24.8,46.0
2026-08-25 13:41:54.096188,24.8,46.0
2026-08-25 13:41:56.121119,24.8,46.0
2026-08-25 13:41:58.146080,24.8,46.0
2026-08-25 13:42:00.171011,24.8,46.0
2026-08-25 13:42:02.195983,24.8,46.0
2026-08-25 13:42:04.220912,24.8,46.0
2026-08-25 13:42:06.245879,24.8,46.0
2026-08-25 13:42:08.270855,24.8,46.0
2026-08-25 13:42:10.295843,24.8,46.0
2026-08-25 13:42:12.320905,24.8,46.0
2026-08-25 13:42:14.345780,24.8,46.0
2026-08-25 13:42:16.370676,24.8,46.0
2026-08-25 13:42:18.395678,24.8,46.0
2026-08-25 13:42:20.420612,24.8,46.0
2026-08-25 13:42:22.445567,24.8,46.0
2026-08-25 13:42:24.470533,24.8,46.0
2026-08-25 13:42:26.495487,24.8,46.0
2026-08-25 13:42:28.520500,24.8,46.0
2026-08-25 13:42:30.545472,24.8,46.0
2026-08-25 13:42:32.570415,24.8,46.0
2026-08-25 13:42:34.595404,24.8,46.0
2026-08-25 13:42:36.620310,24.8,46.0
2026-08-25 13:42:38.645279,24.8,46.0
2026-08-25 13:42:40.670238,24.8,46.0
2026-08-25 13:42:42.695263,24.8,46.0
2026-08-25 13:42:44.720148,24.8,46.0
2026-08-25 13:42:46.745192,24.8,46.0
2026-08-25 13:42:48.770095,24.8,46.0
2026-08-25 13:42:50.795053,24.8,46.0
2026-08-25 13:42:52.820110,24.8,46.0
2026-08-25 13:42:54.844984,24.8,46.0
2026-08-25 13:42:56.870012,24.8,46.0
2026-08-25 13:42:58.894932,24.8,46.0
2026-08-25 13:43:00.919852,24.8,46.0
2026-08-25 13:43:02.944856,24.8,46.0
2026-08-25 13:43:04.969790,24.8,46.0
2026-08-25 13:43:06.994866,24.8,47.0
2026-08-25 13:43:09.019836,24.8,47.0
2026-08-25 13:43:11.044755,24.8,47.0
2026-08-25 13:43:13.069708,24.8,47.0
2026-08-25 13:43:15.094714,24.8,47.0
2026-08-25 13:43:17.119686,24.8,47.0
2026-08-25 13:43:19.144632,24.8,47.0
2026-08-25 13:43:21.169607,24.8,47.0
2026-08-25 13:43:23.194569,24.8,47.0
2026-08-25 13:43:25.219488,24.8,47.0
2026-08-25 13:43:27.244492,24.8,47.0
2026-08-25 13:43:29.269542,24.8,47.0
2026-08-25 13:43:31.294436,24.8,47.0
2026-08-25 13:43:33.319425,24.8,47.0
2026-08-25 13:43:35.344361,24.8,47.0
2026-08-25 13:43:37.369300,24.8,47.0
2026-08-25 13:43:39.394276,24.8,47.0
2026-08-25 13:43:41.419329,24.8,47.0
2026-08-25 13:43:43.444187,24.8,47.0
2026-08-25 13:43:45.469190,24.8,47.0
2026-08-25 13:43:47.494124,24.8,47.0
2026-08-25 13:43:49.519173,24.8,47.0
2026-08-25 13:43:51.544074,24.8,47.0
2026-08-25 13:43:53.568994,24.8,47.0
2026-08-25 13:43:55.593959,24.8,47.0
2026-08-25 13:43:57.618914,24.8,47.0
2026-08-25 13:43:59.643859,24.8,47.0
2026-08-25 13:44:01.668813,24.8,47.0
2026-08-25 13:44:03.693839,24.8,47.0
2026-08-25 13:44:05.718733,24.8,47.0
2026-08-25 13:44:07.743712,24.8,47.0
2026-08-25 13:44:09.768660,24.8,47.0
2026-08-25 13:44:11.793878,24.8,47.0
2026-08-25 13:44:13.818653,24.8,47.0
2026-08-25 13:44:15.843575,24.8,47.0
2026-08-25 13:44:17.868554,24.8,47.0
2026-08-25 13:44:19.893572,24.8,47.0
2026-08-25 13:44:21.918509,24.8,47.0
2026-08-25 13:44:23.943506,24.8,47.0
2026-08-25 13:44:25.968453,24.8,47.0
2026-08-25 13:44:27.993445,24.8,47.0
2026-08-25 13:44:30.018308,24.8,47.0
2026-08-25 13:44:32.043355,24.8,47.0
2026-08-25 13:44:34.068283,24.8,47.0
2026-08-25 13:44:36.093284,24.8,47.0
2026-08-25 13:44:38.118199,24.8,47.0
2026-08-25 13:44:40.143272,24.8,47.0
2026-08-25 13:44:42.168185,24.8,47.0
2026-08-25 13:44:44.193072,24.8,47.0
2026-08-25 13:44:46.217994,24.8,47.0
2026-08-25 13:44:48.243047,24.8,47.0
2026-08-25 13:44:50.268020,24.8,47.0
2026-08-25 13:44:52.292998,24.8,47.0
2026-08-25 13:44:54.317932,24.8,47.0
2026-08-25 13:44:56.342837,24.8,47.0
2026-08-25 13:44:58.367825,24.8,47.0
2026-08-25 13:45:00.392766,24.8,47.0
2026-08-25 13:45:02.417706,24.8,47.0
2026-08-25 13:45:04.442708,24.8,47.0
2026-08-25 13:45:06.467679,24.8,47.0
2026-08-25 13:45:08.492640,24.8,47.0
2026-08-25 13:45:10.517539,24.8,47.0
2026-08-25 13:45:12.542500,24.8,47.0
2026-08-25 13:45:14.567466,24.8,47.0
2026-08-25 13:45:16.592468,24.8,47.0
2026-08-25 13:45:18.617390,24.8,47.0
2026-08-25 13:45:20.642387,24.8,47.0
2026-08-25 13:45:22.667349,24.8,47.0
2026-08-25 13:45:24.692306,24.8,47.0
2026-08-25 13:45:26.717294,24.8,47.0
2026-08-25 13:45:28.742217,24.8,47.0
2026-08-25 13:45:30.767250,24.8,47.0
2026-08-25 13:45:32.792173,24.8,47.0
2026-08-25 13:45:34.817174,24.8,47.0
2026-08-25 13:45:36.842062,24.8,47.0
2026-08-25 13:45:38.867092,24.8,47.0
2026-08-25 13:45:40.891999,24.8,47.0
2026-08-25 13:45:42.917079,24.8,47.0
2026-08-25 13:45:44.941938,24.8,47.0
2026-08-25 13:45:46.966871,24.8,47.0
2026-08-25 13:45:48.991876,24.8,47.0
2026-08-25 13:45:51.016848,24.7,47.0
2026-08-25 13:45:53.041789,24.6,47.0
2026-08-25 13:45:55.066767,24.6,47.0
2026-08-25 13:45:57.091680,24.5,47.0
2026-08-25 13:45:59.116614,24.5,47.0
2026-08-25 13:46:01.141626,24.5,47.0
2026-08-25 13:46:03.166542,24.5,47.0
2026-08-25 13:46:05.191591,24.5,47.0
2026-08-25 13:46:07.216417,24.5,47.0
2026-08-25 13:46:09.241413,24.5,47.0
2026-08-25 13:46:11.266505,24.5,47.0
2026-08-25 13:46:13.291473,24.5,47.0
2026-08-25 13:46:15.316346,24.5,47.0
2026-08-25 13:46:17.341538,24.5,47.0
2026-08-25 13:46:19.366309,24.5,47.0
2026-08-25 13:46:21.391349,24.5,47.0
2026-08-25 13:46:23.416303,24.5,47.0
2026-08-25 13:46:25.441165,24.5,47.0
2026-08-25 13:46:27.466200,24.5,47.0
2026-08-25 13:46:29.491172,24.5,47.0
2026-08-25 13:46:31.515998,24.5,47.0
2026-08-25 13:46:33.541080,24.5,47.0
2026-08-25 13:46:35.566027,24.5,47.0
2026-08-25 13:46:37.591107,24.5,47.0
2026-08-25 13:46:39.615970,24.5,47.0
2026-08-25 13:46:41.640928,24.5,47.0
2026-08-25 13:46:43.665912,24.5,47.0
2026-08-25 13:46:45.690827,24.5,47.0
2026-08-25 13:46:47.715829,24.5,47.0
2026-08-25 13:46:49.740718,24.5,47.0
2026-08-25 13:46:51.765747,24.5,47.0
2026-08-25 13:46:53.790802,24.5,47.0
2026-08-25 13:46:55.815653,24.5,47.0
2026-08-25 13:46:57.840623,24.5,47.0
2026-08-25 13:46:59.865554,24.5,47.0
2026-08-25 13:47:01.890636,24.5,47.0
2026-08-25 13:47:03.915407,24.5,47.0
2026-08-25 13:47:05.940405,24.5,47.0
2026-08-25 13:47:07.965436,24.5,47.0
2026-08-25 13:47:09.990517,24.5,47.0
2026-08-25 13:47:12.015284,24.5,47.0
2026-08-25 13:47:14.040300,24.5,47.0
2026-08-25 13:47:16.065316,24.5,47.0
2026-08-25 13:47:18.090433,24.5,47.0
2026-08-25 13:47:20.115251,24.5,47.0
2026-08-25 13:47:22.140201,24.5,47.0
2026-08-25 13:47:24.165136,24.5,47.0
2026-08-25 13:47:26.189986,24.5,48.0
2026-08-25 13:47:28.214877,24.5,48.0
2026-08-25 13:47:30.239895,24.5,48.0
2026-08-25 13:47:32.264908,24.5,48.0
2026-08-25 13:47:34.289816,24.5,48.0
2026-08-25 13:47:36.314763,24.5,48.0
2026-08-25 13:47:38.339761,24.5,48.0
2026-08-25 13:47:40.364760,24.5,48.0
2026-08-25 13:47:42.389720,24.5,48.0
2026-08-25 13:47:44.414664,24.5,48.0
2026-08-25 13:47:46.439626,24.5,48.0
2026-08-25 13:47:48.464619,24.5,48.0
2026-08-25 13:47:50.489604,24.5,48.0
2026-08-25 13:47:52.514500,24.5,48.0
2026-08-25 13:47:54.539456,24.5,48.0
2026-08-25 13:47:56.564396,24.5,48.0
2026-08-25 13:47:58.589482,24.5,48.0
2026-08-25 13:48:00.614355,24.5,48.0
2026-08-25 13:48:02.639375,24.5,48.0
2026-08-25 13:48:04.664235,24.5,48.0
2026-08-25 13:48:06.689272,24.5,48.0
2026-08-25 13:48:08.714217,24.5,48.0
2026-08-25 13:48:10.739131,24.5,48.0
2026-08-25 13:48:12.764110,24.5,48.0
2026-08-25 13:48:14.789048,24.5,48.0
2026-08-25 13:48:16.814069,24.5,48.0
2026-08-25 13:48:18.839039,24.5,48.0
2026-08-25 13:48:20.863972,24.5,48.0
2026-08-25 13:48:22.888967,24.5,48.0
2026-08-25 13:48:24.913856,24.5,48.0
2026-08-25 13:48:26.938816,24.5,48.0
2026-08-25 13:48:28.963807,24.5,48.0
2026-08-25 13:48:30.988795,24.5,48.0
2026-08-25 13:48:33.013722,24.5,48.0
2026-08-25 13:48:35.038672,24.5,48.0
2026-08-25 13:48:37.063837,24.5,48.0
2026-08-25 13:48:39.088598,24.5,48.0
2026-08-25 13:48:41.113624,24.5,48.0
2026-08-25 13:48:43.138516,24.5,48.0
2026-08-25 13:48:45.163505,24.5,48.0
2026-08-25 13:48:47.188471,24.5,48.0
2026-08-25 13:48:49.213423,24.5,48.0
2026-08-25 13:48:51.238364,24.5,48.0
2026-08-25 13:48:53.263338,24.5,48.0
2026-08-25 13:48:55.288345,24.5,48.0
